headline,neg,neu,pos,ticker,date
Apple、買収したPixelmator TeamのMac向け画像編集アプリ「Pixelmator Pro」にApple IntelligenceのImage Playgroundや作文ツール機能を追加。,0.10786112397909164,0.038127705454826355,0.8540111184120178,AAPL,2025-07-16
"Anker Japan、薄型でコンパクトデザインのQi2対応ワイヤレス充電パッド「Anker Zolo Wireless Charger (Magnetic, Pad)」の2個セットモデルを発売。",0.05817999318242073,0.02176523767411709,0.9200547933578491,AAPL,2025-07-16
Amazonプライムデー先行セールで、AirPods Pro 2やAirPods 4、Apple Pencil Pro、Magic Mouse (USB-C)、Magic KeyboardなどのApple製アクセサリーが特別価格で販売中。,0.1862133890390396,0.014484087936580181,0.7993025183677673,AAPL,2025-07-16
Apple、開発者向けに「macOS 26 Tahoe」や「iOS/iPadOS 26」、「visionOS 26」のBeta 3を公開。,0.08218128979206085,0.03485258296132088,0.8829661011695862,AAPL,2025-07-16
PFU、ScanSnap iX2500をサポートしクイックニューを利用したTeamsやSharePoint、OneNote、Notion、iCloudとの連係を可能にした「ScanSnap Home (Mac/Windows) v3.0.0」をリリース。,0.05505337566137314,0.038651250302791595,0.9062953591346741,AAPL,2025-07-16
Playsometoys、Apple IIeをイメージした高さ8.5cmのフィギュア「Classicbot IIe」の販売を開始。,0.05293828994035721,0.04446970298886299,0.9025920033454895,AAPL,2025-07-16
Incoming Data Points To An Economic Slowdown: Fed Behind The Curve,0.033124104142189026,0.8509564399719238,0.11591935902833939,AAPL,2025-07-16
"Stock market today: Nasdaq pops, leading Dow and S&P 500 higher amid Vietnam trade deal, weak jobs data",0.1897815465927124,0.7888842225074768,0.02133428119122982,AAPL,2025-07-16
Today in Apple history: Terrible quarter marks the end for Apple CEO Gil Amelio,0.020368220284581184,0.6540813446044922,0.325550377368927,AAPL,2025-07-16
"Today in Apple history: After a horrible quarter, Gil Amelio gets the boot",0.18294312059879303,0.15558093786239624,0.6614759564399719,AAPL,2025-07-16
"Morgan Stanley Expects 5.5 Million More iPad and iPhone Units Combined, Maintains Overweight Rating on Apple (AAPL)",0.39839842915534973,0.01646854169666767,0.5851330757141113,AAPL,2025-07-16
Nvidia (NVDA) Could Hit $5 Trillion as Analysts Lift Price Targets,0.885461688041687,0.02793421596288681,0.08660407364368439,AAPL,2025-07-16
Apple stock surges despite analysts’ concerns over AI strategy shift,0.7062022686004639,0.23865129053592682,0.05514643341302872,AAPL,2025-07-16
Nvidia Could Be About To Do Something No Company Has Ever Done,0.03962121531367302,0.06477361172437668,0.895605206489563,AAPL,2025-07-16
Apple Stock Gets Price-Target Cut On Mounting Challenges,0.012162885628640652,0.9630562663078308,0.02478088065981865,AAPL,2025-07-16
"‘It Has No Utility’: Warren Buffett Doesn’t Care How High Gold Goes, He Isn’t a Buyer",0.035773325711488724,0.04094614088535309,0.9232804775238037,AAPL,2025-07-16
Cathie Wood Thinks SpaceX Will Hit $2.5 TRILLION in 5 Years. You Can Buy This 1 ETF Now to Profit.,0.14939026534557343,0.012164076790213585,0.8384456634521484,AAPL,2025-07-16
"Apple upgraded, Adobe downgraded: Wall Street's top analyst calls",0.1452185958623886,0.5520721077919006,0.30270931124687195,AAPL,2025-07-16
3 Big Dividends That Could Ease Worries And Lead To Financial Freedom,0.4198402762413025,0.08074408769607544,0.49941566586494446,AAPL,2025-07-16
Second Quarter Earnings Season Preview,0.066738560795784,0.8119065761566162,0.1213548555970192,AAPL,2025-07-16
Tesla faces robotaxi hurdles while Waymo keeps expanding,0.21635501086711884,0.13132865726947784,0.6523163318634033,GOOG,2025-07-16
Generate charts and valuable insights using Gemini in Google Sheets in additional languages,0.044739071279764175,0.01802794449031353,0.9372329711914062,GOOG,2025-07-16
Google Stock Or Philip Morris?,0.0264199860394001,0.061466410756111145,0.9121136665344238,GOOG,2025-07-16
Multi-year Antitrust Investigation Into Alphabet Inc. (GOOG) Concludes,0.03895435482263565,0.4121926724910736,0.5488529205322266,GOOG,2025-07-16
What’s Driving Google Stock Higher?,0.086087666451931,0.28788137435913086,0.6260309219360352,GOOG,2025-07-16
OpenAI CEO Sam Altman Says ‘We Are Heading Towards a World Where AI Will Just Have Unbelievable Context on Your Life’,0.07428289204835892,0.025319211184978485,0.9003978371620178,GOOG,2025-07-16
Cloud Slowdown and Regulatory Challenges Impacted Alphabet’s (GOOG) Performance in Q1,0.011832433752715588,0.9596037864685059,0.02856380306184292,GOOG,2025-07-16
Alphabet's Strong Free Cash Flow Makes GOOG Stock a Value Buy,0.567222535610199,0.009050680324435234,0.4237267076969147,GOOG,2025-07-16
TD Cowen Reiterates Buy on Alphabet (GOOGL) Ahead of Earnings—Here’s Why,0.042891740798950195,0.02982214279472828,0.9272861480712891,GOOG,2025-07-16
Meta vs. Nvidia: How to play Mag 7 in the second half of 2025,0.06323952972888947,0.01639469526708126,0.9203658103942871,GOOG,2025-07-16
"Stock market today: Dow, S&P 500, Nasdaq rally stalls with fresh records in sight",0.5269922614097595,0.2933700680732727,0.17963771522045135,GOOG,2025-07-16
Cantor Fitzgerald Reiterates a Hold Rating on Alphabet (GOOG),0.051321253180503845,0.038723092526197433,0.909955620765686,GOOG,2025-07-16
Analyst Explains Why Alphabet (GOOG) is ‘Real Alpha’ for Portfolios,0.2004585713148117,0.010366988368332386,0.7891743779182434,GOOG,2025-07-16
Here's What to Expect From Alphabet's Next Earnings Report,0.03427639603614807,0.028192009776830673,0.937531590461731,GOOG,2025-07-16
Alphabet Google’s (GOOGL) DeepMind Unveils AlphaGenome to Revolutionize DNA Research,0.2332407832145691,0.009100380353629589,0.757658839225769,GOOG,2025-07-16
Equity Prices Rise To Record Levels Even As The Economy Slows,0.905559778213501,0.032636500895023346,0.06180361285805702,GOOG,2025-07-16
Google Stock To $350?,0.05926550552248955,0.030427582561969757,0.9103068709373474,GOOG,2025-07-16
"After 14 years and 140,000x gains, fortune worth billions surfaces this Fourth of July",0.1571623533964157,0.018007075414061546,0.8248305916786194,GOOG,2025-07-16
"Up Nearly 23% in 2025, Is Meta Platforms Still the Best AI Stock to Buy?",0.2579468786716461,0.00900350883603096,0.7330496311187744,GOOG,2025-07-16
How High Can Nvidia Stock Go as Jensen Huang Heads to China?,0.1194460466504097,0.030217457562685013,0.850336492061615,GOOG,2025-07-16
速報版：Gemini CLIを業務で使う際のポイント - 電通総研 テックブログ,0.06714242696762085,0.02645629458129406,0.9064012765884399,GOOG,2025-07-16
"The 5 hottest startups, from robotics to AI, have gained 393% on private market value in 2025",0.8735008835792542,0.007569623179733753,0.11892949044704437,GOOG,2025-07-16
One Apple Bear Just Threw in the Towel With This Upgrade. Is It Time to Buy AAPL Stock?,0.06371519714593887,0.020820684731006622,0.9154641032218933,GOOG,2025-07-16
Tesla stock valuation looks 'insane' warns strategist,0.01235862635076046,0.9414199590682983,0.04622141644358635,GOOG,2025-07-16
"Tesla's robotaxi launch could drive industry disruption and market share gain, analysts say",0.010322400368750095,0.9679036736488342,0.021773958578705788,GOOG,2025-07-16
Earnings To Watch: Methode Electronics (MEI) Reports Q1 Results Tomorrow,0.14064273238182068,0.020839376375079155,0.8385178446769714,GOOG,2025-07-16
What To Expect From Conagra’s (CAG) Q2 Earnings,0.03940630331635475,0.021660778671503067,0.9389329552650452,GOOG,2025-07-16
Why Levi's (LEVI) Stock Is Trading Up Today,0.19911229610443115,0.021589115262031555,0.7792986035346985,GOOG,2025-07-16
"Plug Power (PLUG) Shares Skyrocket, What You Need To Know",0.033969536423683167,0.043765660375356674,0.922264814376831,GOOG,2025-07-16
"If You Invested $10K in the Magnificent 7 in 2015, What Would It Be Worth Now?",0.04523028805851936,0.018829412758350372,0.9359402656555176,GOOG,2025-07-16
More than 200 S&P 500 companies scrubbed 'diversity' and 'equity' from annual reports in 2025,0.2708510756492615,0.03637118637561798,0.6927777528762817,GOOG,2025-07-16
Oracle’s $116 Billion Surge Leaves Little Room for Error on AI,0.03993027284741402,0.2859811782836914,0.6740885376930237,GOOG,2025-07-16
Investing $10K in the S&P 500? Nearly $2K Goes to Just 3 Stocks,0.04448215663433075,0.036624256521463394,0.918893575668335,GOOG,2025-07-16
Tesla launches 'foundational' robotaxi service in Austin on limited scale,0.18822622299194336,0.007963953539729118,0.8038097620010376,GOOG,2025-07-16
Uber stock is up more than 60% YTD as it leans into AV partnerships,0.9489629864692688,0.017364593222737312,0.033672403544187546,GOOG,2025-07-16
Alphabet’s (GOOG) “Outperform” Rating Reaffirmed at Oppenheimer,0.8133214712142944,0.12668253481388092,0.05999601632356644,GOOG,2025-07-16
Apple Appeals ‘Unprecedented’ $580 million EU App Store Fine,0.7430710196495056,0.020962407812476158,0.23596659302711487,GOOG,2025-07-16
HPE CEO pushes back on tech slowdown fears despite signs of caution from CIOs,0.4494507312774658,0.4597426950931549,0.0908064991235733,GOOG,2025-07-16
Why the terrible year for Google stock may be overblown,0.031388070434331894,0.6076712012290955,0.36094075441360474,GOOG,2025-07-16
"Stock market today: Nasdaq pops, leading Dow and S&P 500 higher amid Vietnam trade deal, weak jobs data",0.1897815465927124,0.7888842225074768,0.02133428119122982,GOOG,2025-07-16
The Best Growth Mutual Funds To Fuel Long-Term Capital Growth,0.5523447394371033,0.008627139963209629,0.4390281140804291,GOOG,2025-07-16
"As Inflation Withers, The Fed Remains Behind The Curve",0.08137937635183334,0.5962491035461426,0.3223715126514435,GOOG,2025-07-16
Incoming Data Points To An Economic Slowdown: Fed Behind The Curve,0.033124104142189026,0.8509564399719238,0.11591935902833939,GOOG,2025-07-16
AI Daily: Meta poaches researchers from OpenAI,0.022851279005408287,0.5474165678024292,0.4297321140766144,GOOG,2025-07-16
These Stocks Soared in the First Half of 2025. Can They Keep It Up?,0.2674599587917328,0.01836765743792057,0.71417236328125,GOOG,2025-07-16
Why Alibaba Stock Looks Like a Screaming Buy After Falling 27% From Its 2025 Highs,0.02437177300453186,0.9530308246612549,0.022597359493374825,GOOG,2025-07-16
Reddit stock jumps after launching new AI ad tools,0.2310507446527481,0.2469773143529892,0.5219720005989075,GOOG,2025-07-16
Analyst Explains Why Alphabet (GOOG) is ‘Real Alpha’ for Portfolios,0.2004585713148117,0.010366988368332386,0.7891743779182434,GOOG,2025-07-16
Tesla and Apple don’t belong in the ‘Magnificent Seven’ anymore. These two hot tech stocks should replace them.,0.031052343547344208,0.06240306422114372,0.9065446257591248,GOOG,2025-07-16
"Meta CEO Mark Zuckerberg touts AI build-out, says company will spend hundreds of billions on data centers",0.0527191087603569,0.18537680804729462,0.7619040608406067,GOOG,2025-07-16
Trump says he'll extend TikTok sale deadline for third time,0.07680579274892807,0.04832855984568596,0.8748656511306763,GOOG,2025-07-16
TikTok will go dark June 19 unless Trump gives it another lifeline,0.019522467628121376,0.4377886652946472,0.54268878698349,GOOG,2025-07-16
Nvidia becomes first company to reach $4 trillion market value,0.30702656507492065,0.011147953569889069,0.6818254590034485,GOOG,2025-07-16
Alphabet's Strong Free Cash Flow Makes GOOG Stock a Value Buy,0.567222535610199,0.009050680324435234,0.4237267076969147,GOOG,2025-07-16
How Much Is $4 Trillion? Here Are Some Ways To Think About Nvidia's Market Cap Milestone,0.034562669694423676,0.0329304076731205,0.9325068593025208,GOOG,2025-07-16
Nvidia stock eyes more gains after chipmaker becomes first company to reach $4 trillion market value,0.9222530126571655,0.02473115548491478,0.05301583930850029,GOOG,2025-07-16
This Surprising Investment Could Earn More Than Tesla Stock by the End of 2025,0.7422775030136108,0.008397656492888927,0.24932488799095154,GOOG,2025-07-16
Nvidia: How the chipmaker evolved from a gaming startup to an AI giant,0.07350869476795197,0.01951928250491619,0.9069720506668091,GOOG,2025-07-16
"Stock market today: Dow, S&P 500 slip as Trump stays firm on August tariff deadline, announces copper duties",0.04890475794672966,0.8987763524055481,0.05231887474656105,GOOG,2025-07-16
"Stock market today: Dow, S&P 500, Nasdaq steady as Trump says he won't extend Aug. 1 tariff deadline",0.321978360414505,0.5652949810028076,0.11272663623094559,GOOG,2025-07-16
"Stock market today: S&P 500, Nasdaq leap to fresh records as Vietnam trade deal boosts hopes ahead of key jobs report",0.8703437447547913,0.05293872207403183,0.0767175555229187,GOOG,2025-07-16
A Once-in-a-Decade Opportunity: Alphabet's Stock Looks Like a Brilliant Buy Right Now,0.809594452381134,0.008915417827665806,0.18149013817310333,GOOG,2025-07-16
"If You Invested $10K in the Magnificent 7 in 2015, What Would It Be Worth Now?",0.04523028805851936,0.018829412758350372,0.9359402656555176,GOOG,2025-07-16
Google ordered to pay US$314-million for misusing customers’ cell phone data,0.010697009041905403,0.9459327459335327,0.04337020963430405,GOOG,2025-07-16
3 Lower Risk High Yield Picks,0.05583276227116585,0.05345381051301956,0.8907133936882019,GOOG,2025-07-16
Why the terrible year for Google stock may be overblown,0.031388070434331894,0.6076712012290955,0.36094075441360474,GOOG,2025-07-16
Why Alphabet Stock Flopped on Friday,0.10693367570638657,0.5351448655128479,0.35792145133018494,GOOG,2025-07-16
"Trump Pushes Google, Amazon, Microsoft To Cut Cloud Prices: $20 Billion IT Budget On Chopping Block As Oracle Sets Precedent: Report - Adobe (NASDAQ:ADBE), Amazon.com (NASDAQ:AMZN)",0.17592944204807281,0.06673648208379745,0.7573341131210327,GOOG,2025-07-16
Tech stocks are powering this record-setting rally on Wall Street — but how long can it last?,0.09653826802968979,0.03294086083769798,0.8705208897590637,GOOG,2025-07-16
'I returned to my old office to sell ties after being made redundant',0.09079516679048538,0.1910170465707779,0.7181878089904785,GOOG,2025-07-16
Building Modern Data Lakehouses on Google Cloud with Apache Iceberg and Apache Spark,0.10439552366733551,0.010584356263279915,0.8850200772285461,GOOG,2025-07-16
"Nvidia's stark turnaround is being powered by robots, hyperscalers, and sovereign AI",0.19110114872455597,0.009179474785923958,0.7997193336486816,GOOG,2025-07-16
One of Tesla's most important shareholders says all's well with Elon Musk and the EV maker,0.6845674514770508,0.01024207565933466,0.30519047379493713,GOOG,2025-07-16
"Stock market today: Dow, S&P 500, Nasdaq futures rise as momentum builds for Trump trade deals, tax bill",0.7416425943374634,0.05669529363512993,0.2016621232032776,GOOG,2025-07-16
Big Tech stocks still 'below their peak’ — why the rally will continue,0.05257435515522957,0.8806769251823425,0.0667487159371376,GOOG,2025-07-16
Wealth Enhancement Advisory Services LLC Reduces Stock Holdings in Alphabet Inc. (NASDAQ:GOOG),0.06366529315710068,0.49189701676368713,0.4444376528263092,GOOG,2025-07-16
Smart Money Group LLC Acquires 432 Shares of Alphabet Inc. (NASDAQ:GOOG),0.05503493547439575,0.018048889935016632,0.9269161820411682,GOOG,2025-07-16
Alphabet (NASDAQ:GOOG) Given New $200.00 Price Target at JPMorgan Chase & Co.,0.5921823978424072,0.021912986412644386,0.3859046995639801,GOOG,2025-07-16
What is Roth Capital’s Estimate for Alphabet Q4 Earnings?,0.021704675629734993,0.050782009959220886,0.9275132417678833,GOOG,2025-07-16
"The Deep Story On The Waymo Vs Tesla Robotaxi Battle, With Video",0.05561881884932518,0.018298819661140442,0.9260823726654053,GOOG,2025-07-16
Roth Capital Forecasts Alphabet’s Q2 Earnings (NASDAQ:GOOG),0.0725242868065834,0.043529778718948364,0.8839459419250488,GOOG,2025-07-16
"S&P 500, Nasdaq jump to fresh records, capping stunning second-quarter comeback",0.6586002111434937,0.2788361608982086,0.06256367266178131,GOOG,2025-07-16
"Insider Selling: Alphabet Inc. (NASDAQ:GOOG) CEO Sells $5,742,100.00 in Stock",0.03173007443547249,0.02962992899119854,0.9386399984359741,GOOG,2025-07-16
Why this famous trader is 100% invested in the S&P 500 right now — even after the U.S. strike on Iran,0.06566773355007172,0.018791813403367996,0.9155403971672058,GOOG,2025-07-16
"Stock market today: Dow, S&P 500 and Nasdaq futures rise as trade deal hopes buoy already lofty stocks",0.9108318090438843,0.04832646623253822,0.04084169119596481,GOOG,2025-07-16
"Insider Selling: Alphabet Inc. (NASDAQ:GOOG) CEO Sells 32,500 Shares of Stock",0.02753886766731739,0.06311251223087311,0.9093486070632935,GOOG,2025-07-16
Brokerages Set Alphabet Inc. (NASDAQ:GOOG) PT at $206.38,0.04145083203911781,0.026139721274375916,0.9324094653129578,GOOG,2025-07-16
"US stock market today: Markets cheer fragile Israel‑Iran ceasefire — Dow jumps 350 points as S&P 500 hits new record; Nvidia, Apple lead tech rally while Nasdaq surges past 17,700",0.7929626703262329,0.06502962857484818,0.14200758934020996,GOOG,2025-07-16
finance-agent-mcp-server added to PyPI,0.0462622232735157,0.015099281445145607,0.93863844871521,GOOG,2025-07-16
"Kindle got infected, not 100% Android",0.026689670979976654,0.8615615963935852,0.11174876987934113,GOOG,2025-07-16
Are You a Growth Investor? This 1 Stock Could Be the Perfect Pick,0.13410446047782898,0.00939922034740448,0.8564963340759277,AMZN,2025-07-16
Walmart ramps up e-commerce to rival Amazon's Prime Day event,0.9093087911605835,0.009435907006263733,0.08125530183315277,AMZN,2025-07-16
I’m saving 100% on Amazon Prime Day — and you can too,0.13363540172576904,0.009348992258310318,0.8570155501365662,AMZN,2025-07-16
"Oracle soars, Amazon sinks, Home Depot's $4.3B acquisition",0.16007475554943085,0.4652136564254761,0.37471163272857666,AMZN,2025-07-16
AMZN Stock To $400?,0.10322295874357224,0.024757113307714462,0.87201988697052,AMZN,2025-07-16
"Why IONQ, RGTI and QBTS are Worth the Risk in Quantum Computing",0.0500233918428421,0.01958959549665451,0.9303870797157288,AMZN,2025-07-16
bootc-image-builder: Build your entire OS from a Containerfile,0.041656479239463806,0.016531195491552353,0.94181227684021,AMZN,2025-07-16
"Dear Amazon Stock Fans, Mark Your Calendars for July 8",0.023129161447286606,0.04689391702413559,0.9299769401550293,AMZN,2025-07-16
"Amazon.com, Inc. (AMZN): A Bull Case Theory",0.045518167316913605,0.026526063680648804,0.9279558062553406,AMZN,2025-07-16
Competitive Hormone Supplementation Is Shaping America's Future Business Titans,0.20751450955867767,0.012917563319206238,0.7795679569244385,AMZN,2025-07-16
Morningstar Believes Amazon.com (AMZN)’s Retail Business Has Wide Moat,0.9475557804107666,0.014432097785174847,0.03801214322447777,AMZN,2025-07-16
Amazon (AMZN) and Roku Partner to Revolutionize Connected TV Advertising,0.535046398639679,0.008821994997560978,0.45613163709640503,AMZN,2025-07-16
"Bezos Sells Millions in Amazon.com, Inc. (AMZN) Under Trading Plan",0.05917244032025337,0.01101167593151331,0.9298158288002014,AMZN,2025-07-16
"Amazon.com, Inc. (AMZN):”The Bargains Are Incredible,” Says Jim Cramer",0.9179090261459351,0.016929371282458305,0.06516154110431671,AMZN,2025-07-16
Meta vs. Nvidia: How to play Mag 7 in the second half of 2025,0.06323952972888947,0.01639469526708126,0.9203658103942871,AMZN,2025-07-16
Amazon.com (AMZN) Faces Challenges in AI Leadership,0.25700950622558594,0.15575487911701202,0.5872356295585632,AMZN,2025-07-16
Amazon (AMZN)’s AI Push Could Fuel AWS Growth—And Wall Street Is Finally Noticing,0.811221182346344,0.010295982472598553,0.17848283052444458,AMZN,2025-07-16
Amazon (AMZN) Commits $13B to AI Data Centers in Australia — Its Largest Tech Investment Yet,0.6817453503608704,0.007480659056454897,0.31077393889427185,AMZN,2025-07-16
Amazon (AMZN) Unveils $54 Billion UK Investment Plan for 2025–2027,0.16134385764598846,0.010273166932165623,0.8283829689025879,AMZN,2025-07-16
"Truist Financial Increases PT on Amazon.com Stock to $250, Keeps Buy Rating",0.29193544387817383,0.02443511225283146,0.6836294531822205,AMZN,2025-07-16
TD Cowen Remains Bullish on Amazon (AMZN) With $250 Target on AI and Retail Tailwinds,0.14901630580425262,0.8170176148414612,0.033966079354286194,AMZN,2025-07-16
"Wells Fargo Lifts PT on Amazon.com (AMZN) Stock, Maintains Equal Weight",0.5357213020324707,0.010581020265817642,0.45369774103164673,AMZN,2025-07-16
"Alphyn Capital Management’s Comments on Amazon.com, Inc. (AMZN)",0.020253311842679977,0.05055062100291252,0.9291960597038269,AMZN,2025-07-16
"Amazon.com, Inc. (AMZN): “Alexa’s Getting An Upgrade,” Says Jim Cramer",0.9479598999023438,0.01587170735001564,0.036168307065963745,AMZN,2025-07-16
"Amazon.com, Inc. (AMZN) To Expand Prime Delivery Services To Over 4,000 Smaller Cities, Towns, and Rural Areas",0.8540166020393372,0.00651056133210659,0.13947288691997528,AMZN,2025-07-16
BlackBerry Limited (BB): A Bull Case Theory,0.048323240131139755,0.015546975657343864,0.9361297488212585,AMZN,2025-07-16
"Amazon Scales Up Same-Day Delivery in Rural Areas, Where Walmart Has an Edge",0.27501747012138367,0.012541127391159534,0.7124414443969727,AMZN,2025-07-16
Alphabet Is Undervalued. Should You Buy GOOGL Stock Here?,0.0611109584569931,0.01857200637459755,0.9203170537948608,AMZN,2025-07-16
"Oppenheimer Increases PT on Amazon (AMZN) Stock, Maintains Outperform",0.7968094348907471,0.17125575244426727,0.03193480521440506,AMZN,2025-07-16
Amazon Stock is a Bargain on Prime Day - Make a 2% Monthly Yield Shorting AMZN Puts,0.1841074526309967,0.04276096820831299,0.7731316089630127,AMZN,2025-07-16
Amazon’s (AMZN) Ring Now Uses AI to Summarize Suspicious Activity for You,0.026784686371684074,0.027390027418732643,0.9458253383636475,AMZN,2025-07-16
Amazon (AMZN) Price Target Raised to $250 at Truist on Strong Q2 Outlook,0.9484508037567139,0.019007794559001923,0.03254146873950958,AMZN,2025-07-16
"Amazon.com, Inc. (AMZN) Is Helping To Reduce Prices, Says Jim Cramer",0.9257873296737671,0.017985938116908073,0.05622664466500282,AMZN,2025-07-16
Amazon Powers Up with RWE in AI–Renewables Exchange Deal,0.6927696466445923,0.0072855036705732346,0.29994481801986694,AMZN,2025-07-16
Amazon (AMZN) Considers Additional Investment in Anthropic,0.5565264225006104,0.008747427724301815,0.43472614884376526,AMZN,2025-07-16
Equity Prices Rise To Record Levels Even As The Economy Slows,0.905559778213501,0.032636500895023346,0.06180361285805702,AMZN,2025-07-16
Should You be Confident in Amazon’s (AMZN) Ability to Deliver Years of Solid Revenue Growth and Margin Expansion?,0.9425535798072815,0.01034706924110651,0.04709934815764427,AMZN,2025-07-16
Amazon.com (AMZN) Fell Due To the Rotation Away from Hyperscalers,0.013325914740562439,0.9693756103515625,0.017298532649874687,AMZN,2025-07-16
Amazon (AMZN) Enforces Office Relocation Mandate for Remote Employees,0.016786668449640274,0.6692349314689636,0.3139783442020416,AMZN,2025-07-16
Analyst Explains His Key Concerns for Amazon.com (AMZN) Stock,0.1115797683596611,0.011898589320480824,0.8765215873718262,AMZN,2025-07-16
"JPMorgan Lifts PT on Amazon.com (AMZN) Stock, Keeps Overweight",0.6061362624168396,0.31622445583343506,0.07763935625553131,AMZN,2025-07-16
"Up Nearly 23% in 2025, Is Meta Platforms Still the Best AI Stock to Buy?",0.2579468786716461,0.00900350883603096,0.7330496311187744,AMZN,2025-07-16
Is Nike Stock a Contrarian Buy Before Q4 Earnings on June 26?,0.027770236134529114,0.26893651485443115,0.7032932639122009,AMZN,2025-07-16
Analyst Sees Amazon’s (AMZN) ‘Azure Moment’ Coming for AWS,0.8153672218322754,0.011758941225707531,0.17287380993366241,AMZN,2025-07-16
Microsoft to cut workforce by up to 4% in latest round of layoffs,0.010718082077801228,0.9685871601104736,0.020694725215435028,AMZN,2025-07-16
"After 14 years and 140,000x gains, fortune worth billions surfaces this Fourth of July",0.1571623533964157,0.018007075414061546,0.8248305916786194,AMZN,2025-07-16
Nvidia Just Became the First $4 Trillion Company in the World. Should You Buy NVDA Stock?,0.05664529651403427,0.014733728021383286,0.9286209344863892,AMZN,2025-07-16
Amazon's CEO Tells Staff AI Could Lead to a Smaller Corporate Workforce,0.009122918359935284,0.9586858749389648,0.032191138714551926,AMZN,2025-07-16
Warehouse Automation Trend Is Positive For These Stocks,0.8816661238670349,0.009228469803929329,0.1091054379940033,AMZN,2025-07-16
Is Apple Looking To Catch Up In AI With Big Deal?,0.2364129275083542,0.012745224870741367,0.7508418560028076,AMZN,2025-07-16
One tech giant is getting buried in the record-setting stock market,0.02899404615163803,0.6783812046051025,0.2926247715950012,AMZN,2025-07-16
Anti-DEI Firm Postpones Tesla ETF Over Musk Announcement,0.017797714099287987,0.8214385509490967,0.16076363623142242,AMZN,2025-07-16
Jeff Bezos Unloads $5.4B in Amazon Shares: Should You Buy or Sell AMZN Stock Now?,0.03250037506222725,0.03971107676625252,0.9277886152267456,AMZN,2025-07-16
"Casey’s General Stores, Inc (CASY): A Bull Case Theory",0.03278300166130066,0.05596238747239113,0.9112545847892761,AMZN,2025-07-16
Mid-Year Outlook: Stocks Back At Highs,0.8066437840461731,0.16162315011024475,0.031733058393001556,AMZN,2025-07-16
"Bernie Sanders Slams Job Cuts, Says AI Should Give Workers More Time Off: 'Instead Of Throwing You Out On The Street...'",0.04959291219711304,0.8841601014137268,0.0662468671798706,AMZN,2025-07-16
App Da Morte 2018 720p AMZN WEB-DL H264-BiOMA,0.061030082404613495,0.012373670004308224,0.9265962243080139,AMZN,2025-07-16
Relative Secrets S01E03 720p AMZN WEB-DL H264-RAWR,0.04677189141511917,0.020657828077673912,0.9325703382492065,AMZN,2025-07-16
Bad Mothers S01 720p AMZN WEB-DL H264-NTb,0.026943709701299667,0.06329689174890518,0.9097594618797302,AMZN,2025-07-16
Next Gen NYC S01E03 1080p AMZN WEB-DL H264-Kitsune,0.045296769589185715,0.018250159919261932,0.9364530444145203,AMZN,2025-07-16
Snapped S35E11 720p AMZN WEB-DL H264-RAWR,0.048791978508234024,0.018107447773218155,0.9331005811691284,AMZN,2025-07-16
Beyond The Gates S01E74 1080p AMZN WEB-DL H264-Kitsune,0.06568223983049393,0.014705877751111984,0.919611930847168,AMZN,2025-07-16
The Phoenician Scheme 2025 1080p AMZN WEB-DL H264-PHOEW,0.05345362424850464,0.015436987392604351,0.9311093688011169,AMZN,2025-07-16
Inglourious Basterds 2009 1080p AMZN WEB-DL H264-Kitsune,0.06228490173816681,0.017913296818733215,0.9198017716407776,AMZN,2025-07-16
Risky Business 1983 1080p AMZN WEB-DL H264-PiRaTeS,0.04116294905543327,0.019204407930374146,0.9396326541900635,AMZN,2025-07-16
Hell Motel S01E05 720p AMZN WEB-DL H264-RAWR,0.04288596287369728,0.02050764672458172,0.9366063475608826,AMZN,2025-07-16
Art Detectives S01E06 720p AMZN WEB-DL H264-RAWR,0.04281986877322197,0.019459670409560204,0.9377204179763794,AMZN,2025-07-16
Espero Tua ReVolta 2019 720p AMZN WEB-DL H264-BiOMA,0.06304192543029785,0.012466533109545708,0.9244915246963501,AMZN,2025-07-16
Procura-se 2022 720p AMZN WEB-DL H264-BiOMA,0.07252833247184753,0.011146072298288345,0.916325569152832,AMZN,2025-07-16
Desperate 2025 1080p AMZN WEB-DL H264-playWEB,0.043418820947408676,0.01674162596464157,0.9398396015167236,AMZN,2025-07-16
Next Gen NYC S01E05 1080p AMZN WEB-DL H264-Kitsune,0.04501675069332123,0.01820128597319126,0.9367819428443909,AMZN,2025-07-16
Welcome to Wrexham S04E08 1080p AMZN WEB-DL H264-FLUX,0.05451948940753937,0.014849020168185234,0.9306314587593079,AMZN,2025-07-16
Teen Mom UK S11E03 720p AMZN WEB-DL H264-RAWR,0.04550085589289665,0.017615890130400658,0.9368832111358643,AMZN,2025-07-16
The Following S01-S03 1080p AMZN WEB-DL H264-playWEB,0.036845795810222626,0.019126521423459053,0.9440276622772217,AMZN,2025-07-16
Pieprzyc Mickiewicza 2 2025 1080p AMZN WEB-DL H264-playWEB,0.04195752367377281,0.01967666484415531,0.9383658766746521,AMZN,2025-07-16
Interior Leather Bar 2013 1080p AMZN WEB-DL H264-TEPES,0.0659543126821518,0.013375879265367985,0.9206697940826416,AMZN,2025-07-16
Asog 2023 720p AMZN WEB-DL H264-Kitsune,0.045176584273576736,0.017294295132160187,0.9375292062759399,AMZN,2025-07-16
